kakao_id	title	album	artist	rating	musicID
815132437	나랑 아니면	TEAM BABY	검정치마	332	993378448
815132437	나를 깨우네	Divided By Zero	3호선 버터플라이	266	1795627516
815132437	나를 받아주오	별일 없이 산다	장기하와 얼굴들	964	314655979
815132437	나를 연애하게 하라	Goodbye Aluminium	달빛요정역전만루홈런	428	-1099261850
815132437	나비가 앉은 자리	가을방학	가을방학	929	1797332877
815132437	나쁜 꿈	홀로 있는 사람들	언니네 이발관	967	-1070251768
815132437	나쁜손 (Feat. 버벌진트) (Naughty Hands)	TOUCH & MOVE	씨스타	526	144898662
815132437	나와	별일 없이 산다	장기하와 얼굴들	896	2040526054
815132437	나의 노래	Goodbye Aluminium	달빛요정역전만루홈런	192	810474314
815132437	나의 사춘기에게	Red Diary Page.1	볼빨간사춘기	539	797346238
815132437	나침반	STRANGER	국카스텐(Guckkasten)	402	-1163018818
815132437	낙원 아파트	사랑가	전범선과 양반들	758	1964994484
815132437	낚시왕의 사랑	Fluke	전기뱀장어	578	-1881476055
815132437	난 아니에요	TEAM BABY	검정치마	454	641968493
815132437	난 여기 이곳에 있겠지	Aluminium	브로큰 발렌타인(Broken Valentine)	349	355617016
815132437	난어디로	Noise on Fire(CD1)	Galaxy Express	909	1226201232
815132437	날 내버려둬	4집 Walking On Empty	갤럭시 익스프레스(Galaxy Express)	847	-347106626
815132437	날 도와줘요	Shut up and dance	로큰롤라디오(Rock `N` Roll Radio)	620	1793242297
815132437	날 보고 뭐라 그런 것도 아닌데	장기하와 얼굴들	장기하와 얼굴들	362	1048576176
815132437	날개뼈 (Hot Wings) (Feat. 효린 of Sistar)	LUCKYNUMBERS	다이나믹 듀오 (Dynamic Duo)	419	-1188816994
815132437	날씨	Don`t You Worry Baby (I`m Only Swimming)	검정치마	958	-1002410799
815132437	남극	이상기후	쏜애플(Thornapple)	611	1690736882
815132437	남반구	Colorful Express	페퍼톤스	308	891637638
815132437	남자로서 (Great Expectation)	Dynamic Duo 6th Digilog 1/2	다이나믹 듀오(Dynamic Duo)	5	-79148920
815132437	낯선 열대	이상기후	쏜애플(Thornapple)	300	-974270116
815132437	내 곁에 있어줘	Divided By Zero	3호선 버터플라이	483	1004288981
815132437	내 고향 서울엔	TEAM BABY	검정치마	594	-1052845168
815132437	내 사람	사람의 마음	장기하와 얼굴들	538	912028408
815132437	내 사랑에 노련한 사람이 어딨나요	내 사랑에 노련한 사람이 어딨나요	장기하와 얼굴들	876	-1888995230
815132437	내 얘길 들어봐 (A-ing) (Feat. 스컬&하하)	내 얘길 들어봐	오마이걸 (OH MY GIRL)	590	181636682
815132437	내 이름을 불러주세요	사람의 마음	장기하와 얼굴들	319	1355127112
815132437	내가 뉴스를 보는 이유	Goodbye Aluminium	달빛요정역전만루홈런	48	-479170874
815132437	내가 웃는게 아니야	Music	리쌍	487	-104472858
815132437	내사랑 173	케세라세라	T.A-COPY	300	-695382526
815132437	낸들 어쩌겠어요	Shut up and dance	로큰롤라디오(Rock `N` Roll Radio)	428	-1783069635
815132437	냉탕에 상어 (Feat. 블랙넛)	냉탕에 상어	슈퍼비 (Superbee)	659	837606365
815132437	너 그러다 장가 못간다	산전수전 공중전	장미여관	725	500201062
815132437	너 그리고 나 (Navillera)	여자친구 The 1st Album 'LOL'	여자친구(GFRIEND)	290	1663528922
815132437	너 사용법	너 사용법	에디킴(김정환)	478	735380480
815132437	너는 악마가 되어가고 있는가?	가장 보통의 존재	언니네 이발관	697	-2140474012
815132437	너와 나	GALAXY EXPRESS	Galaxy Express	3	-1674737936
815132437	너의 노래	스코어링 포지션	달빛요정역전만루홈런	437	-220520047
815132437	너의 몸을 흔들어 너의 마음을 움직여	홀로 있는 사람들	언니네 이발관	178	742220729
815132437	너의 무리	난 자꾸 말을 더듬고 잠드는 법도 잊었네	쏜애플(Thornapple)	26	1630265397
815132437	너의 비밀의 화원	후일담	언니네 이발관	721	-1596255508
815132437	너의 이빨	최고의 연애	전기뱀장어	959	640702848
815132437	너의 작은 별	Noise on Fire(CD2)	Galaxy Express	194	1258730258
815132437	넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt)	Give It To Me	씨스타	634	-382469281
815132437	넌 is 뭔들	Melting	마마무	881	1784211376
815132437	넌또 그렇게	Noise on Fire(CD2)	Galaxy Express	117	-1322192944
815132437	널 사랑하지 않아	스틸	어반자카파	169	411124273
815132437	널 향해 달리기	Fluke	전기뱀장어	780	-1938412678
815132437	네온사인	버스커 버스커 1집 마무리	버스커 버스커	302	2062033384
815132437	노래가 늘었어	노래가 늘었어	에일리	971	607153024
815132437	누구나 아는 비밀 (With 아이유)	홀로 있는 사람들	언니네 이발관	543	1190409157
815132437	눈동자	Shut up and dance	로큰롤라디오(Rock `N` Roll Radio)	723	562766002
815132437	느리게 걷자	별일 없이 산다	장기하와 얼굴들	976	-809779097
815132437	니가 알던 내가 아냐 (Prod. By GRAY)	쇼미더머니 5 Episode 1	사이먼 도미닉, 원, 지투( G2), Bewhy (비와이)	268	1328447527
815132437	님아	Goodbye, grief.	자우림	817	-1067610744
815132437	다시	4집 Walking On Empty	갤럭시 익스프레스(Galaxy Express)	454	-818049826
815132437	다시 쓰는 이력서	Enlightened	다이나믹 듀오(Dynamic Duo)	94	1815571422
815132437	다음곡은 뭐죠?	후일담	언니네 이발관	848	-617534330
815132437	다이나믹듀오-죽일놈	Music	<unknown>	911	485001876
815132437	단발머리 (Short Hair)	단발머리	AOA	98	656434715
815132437	달려간다	Goodbye Aluminium	달빛요정역전만루홈런	955	172502450
815132437	달빛요정역전만루홈런	Infield Fly	달빛요정역전만루홈런	429	-545829379
815132437	달이 차오른다, 가자	별일 없이 산다	장기하와 얼굴들	453	-254091326
815132437	당신의 입장	오빠는 잘 있단다	장미여관	954	-531368955
815132437	더운 피	선명	가을방학	254	-164909727
815132437	더이상 내게	1집 행진	들국화	969	-321463452
815132437	도롱뇽	난 자꾸 말을 더듬고 잠드는 법도 잊었네	쏜애플(Thornapple)	111	1629432029
815132437	도토리	Goodbye Aluminium	달빛요정역전만루홈런	777	-1614667270
815132437	독재자 (Feat. Sixpoint)	Enlightened	다이나믹 듀오(Dynamic Duo)	751	-1675272529
815132437	돈	케세라세라	T.A-COPY	486	-2006994496
815132437	돈이다가 아니야 (Get Money) (Feat. 강산애)	Band Of Dynamic Brothers	다이나믹 듀오(Dynamic Duo)	369	-83453795
815132437	동거	가을방학	가을방학	763	-1259652917
815132437	동경소녀	슈퍼스타K3 TOP 11 Part.1	버스커 버스커 (Busker Busker)	626	812137691
815132437	동그라미	사랑가	전범선과 양반들	177	573104352
815132437	동전한닢	Enlightened	다이나믹 듀오(Dynamic Duo)	235	-1330859964
815132437	될 대로 되라고 해 (느낌 So Good)	GAEKO ATTIC`s 1st PIECE	개코	222	659845669
815132437	두꺼비집 (One More Drink) (Feat. 0cd)	Band Of Dynamic Brothers	다이나믹 듀오(Dynamic Duo)	318	-967111497
815132437	따스해진다	사랑가	전범선과 양반들	499	-1191188965
815132437	또 다른 세계로	GALAXY EXPRESS	Galaxy Express	923	237115284
815132437	또 다른 하루	Noise on Fire(CD2)	Galaxy Express	39	-98249125
815132437	뜨래요 (Feat. 앙리 Of 3B)	뜨래요	배치기	601	-1304258858
815132437	레시피	레시피	브라운아이드걸스	577	654219008
815132437	마냥 걷는다	장기하와 얼굴들	장기하와 얼굴들	288	1310482019
815132437	마쉬멜로우	IU...IM	아이유	552	1594248154
815132437	마음이란	홀로 있는 사람들	언니네 이발관	33	-1387521308
815132437	마지막 승부	Fluke	전기뱀장어	9	1753668371
815132437	막걸리나	슈퍼스타k3 T11 LIVE	버스커 버스커 (Busker Busker)	847	1389742245
815132437	만나지 않기로 해	스코어링 포지션	달빛요정역전만루홈런	649	-135975361
815132437	말하러 가는 길	별일 없이 산다	장기하와 얼굴들	761	-1759130842
815132437	말해볼까	Diversity	소마(Soma)	862	-858532283
815132437	매미는 비가 와도 운다	난 자꾸 말을 더듬고 잠드는 법도 잊었네	쏜애플(Thornapple)	394	917498357
815132437	매일 그대와 (응답하라 1988 삽입곡)	1집 행진	들국화	433	1411871219
815132437	멀어 (Feat. Beenzino)	Primary And The Messengers Part 2	프라이머리	565	-561052510
815132437	멋지게 끝내자	스코어링 포지션	달빛요정역전만루홈런	839	855023313
815132437	멱살 한번 잡히십시다	별일 없이 산다	장기하와 얼굴들	169	1159856053
815132437	모든걸 다 가질순 없어	Goodbye Aluminium	달빛요정역전만루홈런	810	-2004663820
815132437	모질게 말하지 말라며	장기하와 얼굴들	장기하와 얼굴들	143	-790273785
815132437	무릎	CHAT-SHIRE	아이유(IU)	909	-543699092
815132437	무명택시	후일담	언니네 이발관	631	259702668
815132437	무임승차	Don`t You Worry Baby (I`m Only Swimming)	검정치마	430	1474216104
815132437	無題 (noname part 2.) (Feat. 허균 of Hash)	Project. Nabla	브로큰 발렌타인 (Broken Valentine)	400	370681158
815132437	무지개	Goodbye, grief.	자우림	677	1941698020
815132437	물 좀 주소-한대수	Noise on Fire(CD2)	Galaxy Express	319	-1312478774
815132437	물가의 라이온	이상기후	쏜애플(Thornapple)	81	1179563077
815132437	뭘 그렇게 놀래	장기하와 얼굴들	장기하와 얼굴들	218	576574946
815132437	미늘	Frame	국카스텐	375	845203373
815132437	미로	Fluke	전기뱀장어	430	151997701
815132437	미로	THE SOLUTIONS	솔루션스(THE SOLUTIONS)	197	1785106439
815132437	미로	Guckkasten	국카스텐	261	-1566097158
815132437	미친년	케세라세라	T.A-COPY	872	-1580943320
815132437	미친놈 (Feat. 제시)	쇼미더머니 5 Episode 4	샵건	931	28655155
815132437	바빠 (Bad Boy)	Give It To Me	씨스타	735	-1745420117
815132437	밤	버스커버스커 2집	버스커 버스커	411	1416239835
815132437	밤비	Out Of The Kitchen	보이즈 인 더 키친 (Boys In The Kitchen)	88	-113370146
815132437	백만 송이 장미	The Boxer	T.A-COPY	786	-1207767090
815132437	백치	이상기후	쏜애플(Thornapple)	444	-603442200
815132437	뱀	Frame	국카스텐	349	1079682317
815132437	버즈 - 남자를 몰라	3집 - Perfect	버즈(Buzz)	884	-672064225
815132437	벚꽃 엔딩	1집 버스커 버스커	버스커 버스커	946	-1031692684
815132437	베란다	이상기후	쏜애플(Thornapple)	188	2066183461
815132437	변신	Frame	국카스텐	628	1319497517
815132437	변하지 않는	5월 16일	이박블루스	839	1623199640
815132437	별똥별	최고의 연애	전기뱀장어	529	-1066381057
815132437	별일없이 산다	별일 없이 산다	장기하와 얼굴들	236	-706261716
815132437	보고 싶은 사람도 없는데	장기하와 얼굴들	장기하와 얼굴들	657	136547171
815132437	복잡해	Enlightened	다이나믹 듀오(Dynamic Duo)	319	1895311309
815132437	봄 사랑 벚꽃 말고	봄 사랑 벚꽃 말고	High 4, 아이유	907	-1741485168
815132437	봄바람	1집 버스커 버스커	버스커 버스커	719	-673231612
815132437	봄바람	Divided By Zero	3호선 버터플라이	249	-212109536
815132437	봉숙이	산전수전 공중전	장미여관	833	821105964
815132437	분홍신	Modern Times	아이유	742	-1437556932
815132437	불 타 올라	4집 Walking On Empty	갤럭시 익스프레스(Galaxy Express)	722	146295182
815132437	불꽃놀이 (Fireworks)	Band Of Dynamic Brothers	다이나믹 듀오(Dynamic Duo)	141	-243278938
815132437	불끈	The Boxer	T.A-COPY	242	387580745
815132437	불빛 아래서	Shut up and dance	로큰롤라디오(Rock `N` Roll Radio)	472	266853910
815132437	불타는 하늘	Noise on Fire(CD2)	Galaxy Express	835	326569171
815132437	비범벅 (Walking In The Rain) (feat. 범키)	비범벅 (Walking In The Rain)	버벌진트(Verbal Jint)	616	-1364687151
815132437	비행소년 (Going Home)	쇼미더머니 5 Episode 2	매드클라운, 샵건	432	-1646921205
815132437	비행운	LIFE IS BEAUTY FULL	문문 (MoonMoon)	42	1078035314
815132437	빠지기는 빠지더라	내 사랑에 노련한 사람이 어딨나요	장기하와 얼굴들	606	-571874507
815132437	빨간 피터	난 자꾸 말을 더듬고 잠드는 법도 잊었네	쏜애플(Thornapple)	541	893346789
815132437	뿜뿜	GREAT!	MOMOLAND (모모랜드)	681	-2534700
815132437	사나이 (Bonus Track)	Goodbye Aluminium	달빛요정역전만루홈런	312	1356214651
815132437	사나이 댄스	오빠는 잘 있단다	장미여관	144	-2009650052
815132437	사람 사이	오빠는 잘 있단다	장미여관	682	998426156
815132437	사람의 마음	사람의 마음	장기하와 얼굴들	361	-1276528552
815132437	사랑은 타이밍	버스커버스커 2집	버스커 버스커	266	506525515
815132437	사랑이 지나가면	꽃갈피	아이유	723	1666526842
815132437	사랑일 뿐이야	1집 행진	들국화	656	-529855828
815132437	사랑해요	Be Full Of Spirit , Beautiful Violet	뷰렛(Biuret)	842	211450561
815132437	사우나 (Sauna) (Feat. E-Sens Of Supreme Team)	Band Of Dynamic Brothers	다이나믹 듀오(Dynamic Duo)	528	395862712
815132437	산들산들	가장 보통의 존재	언니네 이발관	451	73556148
815132437	살결	내 사랑에 노련한 사람이 어딨나요	장기하와 얼굴들	263	-791273267
815132437	살아있는 너의 밤	이상기후	쏜애플(Thornapple)	164	1916919033
815132437	살인자의 몽타쥬	Enlightened	다이나믹 듀오(Dynamic Duo)	936	-1122327744
815132437	삼거리에서 만난 사람	별일 없이 산다	장기하와 얼굴들	587	565729170
815132437	삼아일산 (三兒一傘)	선명	가을방학	421	333084329
815132437	상상	Red Diary Page.1	볼빨간사춘기	778	-1996719298
815132437	상아	201	검정치마	366	-169001424
815132437	새 신발	CHAT-SHIRE	아이유(IU)	232	-476659290
815132437	새벽	Noise on Fire(CD2)	Galaxy Express	850	938035716
815132437	새벽에 개 짖는 소리가 난다	The Boxer	T.A-COPY	93	-1121437208
815132437	샛노랑과 새빨강 사이	가을방학	가을방학	412	1741784255
815132437	샤이닝	ashes to ashes	자우림	931	360831432
815132437	서울	서울병	쏜애플(Thornapple)	347	-24794983
815132437	서울사람들	서울사람들 [Digital Single]	버스커 버스커	41	-567241678
815132437	서울살이	산전수전 공중전	장미여관	794	507512132
815132437	석류의 맛	서울병	쏜애플(Thornapple)	602	-1694009635
815132437	선물	Divided By Zero	3호선 버터플라이	468	273784576
815132437	설레임	사랑가	전범선과 양반들	554	330289051
815132437	세계로 가는 기차	1집 행진	들국화	866	423692807
815132437	세계정복	Colorful Express	페퍼톤스	475	1611869078
815132437	소금기둥	선명	가을방학	476	747401302
815132437	소나기 (주르르루)	버스커 버스커 1집 마무리	버스커 버스커	75	1702135401
815132437	소문	Frame	국카스텐	269	-26236511
815132437	속아도 꿈결	가을방학	가을방학	738	1441716399
815132437	송곳니	최고의 연애	전기뱀장어	249	1912205650
815132437	수중분만	최고의 연애	전기뱀장어	867	-971001859
815132437	순간을 위해	4집 Walking On Empty	갤럭시 익스프레스(Galaxy Express)	148	1583420706
815132437	순수함이라곤 없는 정	후일담	언니네 이발관	757	-1551586775
815132437	술래잡기	Access Ok	THE KOXX	196	-959404079
815132437	스끼다시 내 인생	Infield Fly	달빛요정역전만루홈런	266	209145159
815132437	스무살의 나에게	Goodbye Aluminium	달빛요정역전만루홈런	343	1124503650
815132437	스물다섯, 스물하나	Goodbye, grief.	자우림	864	-477036507
815132437	스물셋	CHAT-SHIRE	아이유(IU)	783	1639851653
815132437	스크래치	Frame	국카스텐	939	-1123892155
815132437	스턴트맨	Super Star	T.A-COPY	57	-1300965033
815132437	스테이크	최고의 연애	전기뱀장어	279	-734940964
815132437	슬픔은 나의 힘	Infield Fly	달빛요정역전만루홈런	853	-58873720
815132437	슬픔이여 이제 안녕	Goodbye, grief.	자우림	907	-1807283697
815132437	슬피 우는 새 (feat. 이수영)	슬피 우는 새	아웃사이더(Outsider)	119	-1667250520
815132437	시간은 간다	4집 Walking On Empty	갤럭시 익스프레스(Galaxy Express)	847	1852744302
815132437	시간을 달려서 (Rough)	여자친구 3rd Mini Album `SNOWFLAKE`	여자친구	520	341698883
815132437	시원한 여자	버스커버스커 2집	버스커 버스커	976	177417251
815132437	시퍼런 봄	이상기후	쏜애플(Thornapple)	563	1475377621
815132437	신호등	Divided By Zero	3호선 버터플라이	725	-1685675293
815132437	실락원	후일담	언니네 이발관	826	143078533
815132437	싸구려 커피	별일 없이 산다	장기하와 얼굴들	56	-1193403386
815132437	쌀밥	내 사랑에 노련한 사람이 어딨나요	장기하와 얼굴들	708	-752386250
815132437	써드 임팩트	Fluke	전기뱀장어	205	968129218
815132437	썸 탈꺼야	Red Diary Page.1	볼빨간사춘기	433	2135057278
815132437	썸머시즌 (Feat. 이퀄리티, XOXO)	썸머시즌	프리스타일	705	375694055
815132437	쏘쏘	쏘쏘	백아연	743	1543386624
815132437	쓸쓸한 서울, 노래	Infield Fly	달빛요정역전만루홈런	566	174099732
815132437	씨스루 (Feat. 개코, Zion.T)	Primary And The Messengers Part 3	프라이머리	667	-1672492129
815132437	씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)	Primary And The Messengers LP	프라이머리	192	1995780731
815132437	아가미	난 자꾸 말을 더듬고 잠드는 법도 잊었네	쏜애플(Thornapple)	562	-603668055
815132437	아는사람 얘기	아는사람 얘기	San E	530	-1642858752
815132437	아름다운 것	가장 보통의 존재	언니네 이발관	458	-1426044151
815132437	아름다운 나이	버스커버스커 2집	버스커 버스커	838	-429585133
815132437	아무 생각 없이	4집 Walking On Empty	갤럭시 익스프레스(Galaxy Express)	365	648900220
815132437	아무것도 없잖어	별일 없이 산다	장기하와 얼굴들	435	-1259576877
815132437	아버지	Music	싸이	295	-2084758523
815132437	아버지와 아들	케세라세라	T.A-COPY	533	-93911928
815132437	아저씨	산전수전 공중전	장미여관	792	-142080172
815132437	아지랑이	이상기후	쏜애플(Thornapple)	454	-418488416
815132437	아침식사	Don`t You Worry Baby (I`m Only Swimming)	검정치마	882	-2073047204
815132437	아침이 밝아올때까지	1집 행진	들국화	607	1473642992
815132437	아홉수	4집 Part.2	배치기	512	-729726297
815132437	안경	CHAT-SHIRE	아이유(IU)	911	584545607
815132437	안녕 안녕	Divided By Zero	3호선 버터플라이	774	-3614820
815132437	알 수 없는 사람	사람의 마음	장기하와 얼굴들	620	-980606590
815132437	알루미늄	Aluminium	브로큰 발렌타인(Broken Valentine)	451	50007185
815132437	알루미늄 (Radio Edit)	Aluminium	브로큰 발렌타인(Broken Valentine)	600	1354649455
815132437	알리바이	가장 보통의 존재	언니네 이발관	816	1993271132
815132437	암실	이상기후	쏜애플(Thornapple)	106	-772131023
815132437	애도	홀로 있는 사람들	언니네 이발관	423	-1720978672
