kakao_id	title	album	artist	rating	musicID
815132437	바빠 (Bad Boy)	Give It To Me	씨스타	3.5541789208045382	-1745420117
815132437	밤	버스커버스커 2집	버스커 버스커	4.278198015958413	1416239835
815132437	밤비	Out Of The Kitchen	보이즈 인 더 키친 (Boys In The Kitchen)	2.983427458612908	-113370146
815132437	백만 송이 장미	The Boxer	T.A-COPY	2.6342910340989643	-1207767090
815132437	백치	이상기후	쏜애플(Thornapple)	2.4740360554319687	-603442200
815132437	뱀	Frame	국카스텐	4.350005699195856	1079682317
815132437	버즈 - 남자를 몰라	3집 - Perfect	버즈(Buzz)	3.770548269697628	-672064225
815132437	벚꽃 엔딩	1집 버스커 버스커	버스커 버스커	3.9458109492311833	-1031692684
815132437	베란다	이상기후	쏜애플(Thornapple)	3.4616207524369744	2066183461
815132437	변신	Frame	국카스텐	4.454486823652049	1319497517
815132437	변하지 않는	5월 16일	이박블루스	1.1778480711809896	1623199640
815132437	별똥별	최고의 연애	전기뱀장어	3.295161957315867	-1066381057
815132437	별일없이 산다	별일 없이 산다	장기하와 얼굴들	3.3708904044332675	-706261716
815132437	보고 싶은 사람도 없는데	장기하와 얼굴들	장기하와 얼굴들	1.5619994741758894	136547171
815132437	복잡해	Enlightened	다이나믹 듀오(Dynamic Duo)	2.6081986500961136	1895311309
815132437	봄 사랑 벚꽃 말고	봄 사랑 벚꽃 말고	High 4, 아이유	1.4343891545993257	-1741485168
815132437	봄바람	1집 버스커 버스커	버스커 버스커	3.8391613671877227	-673231612
815132437	봄바람	Divided By Zero	3호선 버터플라이	4.0209016820721315	-212109536
815132437	봉숙이	산전수전 공중전	장미여관	4.099062778537718	821105964
815132437	분홍신	Modern Times	아이유	2.079533324657728	-1437556932
815132437	불 타 올라	4집 Walking On Empty	갤럭시 익스프레스(Galaxy Express)	4.824388362119566	146295182
815132437	불꽃놀이 (Fireworks)	Band Of Dynamic Brothers	다이나믹 듀오(Dynamic Duo)	1.6830507988735433	-243278938
815132437	불끈	The Boxer	T.A-COPY	3.3031985302917106	387580745
815132437	불빛 아래서	Shut up and dance	로큰롤라디오(Rock `N` Roll Radio)	1.3229778897081197	266853910
815132437	불타는 하늘	Noise on Fire(CD2)	Galaxy Express	2.0120530341996865	326569171
815132437	비범벅 (Walking In The Rain) (feat. 범키)	비범벅 (Walking In The Rain)	버벌진트(Verbal Jint)	1.3414900724377683	-1364687151
815132437	비행소년 (Going Home)	쇼미더머니 5 Episode 2	매드클라운, 샵건	3.7237028653690056	-1646921205
815132437	비행운	LIFE IS BEAUTY FULL	문문 (MoonMoon)	2.21486909679113	1078035314
815132437	빠지기는 빠지더라	내 사랑에 노련한 사람이 어딨나요	장기하와 얼굴들	4.1452154679298365	-571874507
815132437	빨간 피터	난 자꾸 말을 더듬고 잠드는 법도 잊었네	쏜애플(Thornapple)	2.1963883714385477	893346789
815132437	뿜뿜	GREAT!	MOMOLAND (모모랜드)	2.4348831944145286	-2534700
815132437	사나이 (Bonus Track)	Goodbye Aluminium	달빛요정역전만루홈런	2.91450692242005	1356214651
815132437	사나이 댄스	오빠는 잘 있단다	장미여관	4.991372399074604	-2009650052
815132437	사람 사이	오빠는 잘 있단다	장미여관	1.1625437885201548	998426156
815132437	사람의 마음	사람의 마음	장기하와 얼굴들	1.8282859168202847	-1276528552
815132437	사랑은 타이밍	버스커버스커 2집	버스커 버스커	3.2913522148208485	506525515
815132437	사랑이 지나가면	꽃갈피	아이유	1.5613909339997158	1666526842
815132437	사랑일 뿐이야	1집 행진	들국화	3.308159974030812	-529855828
815132437	사랑해요	Be Full Of Spirit , Beautiful Violet	뷰렛(Biuret)	3.7570556334468233	211450561
815132437	사우나 (Sauna) (Feat. E-Sens Of Supreme Team)	Band Of Dynamic Brothers	다이나믹 듀오(Dynamic Duo)	1.4482766997779162	395862712
815132437	산들산들	가장 보통의 존재	언니네 이발관	3.148149155972943	73556148
815132437	살결	내 사랑에 노련한 사람이 어딨나요	장기하와 얼굴들	4.874547488580429	-791273267
815132437	살아있는 너의 밤	이상기후	쏜애플(Thornapple)	1.0116688147468302	1916919033
815132437	살인자의 몽타쥬	Enlightened	다이나믹 듀오(Dynamic Duo)	2.4841523355089574	-1122327744
815132437	삼거리에서 만난 사람	별일 없이 산다	장기하와 얼굴들	1.3194068174097755	565729170
815132437	삼아일산 (三兒一傘)	선명	가을방학	2.188890293294709	333084329
815132437	상상	Red Diary Page.1	볼빨간사춘기	4.307410320541703	-1996719298
815132437	상아	201	검정치마	4.830987825511464	-169001424
815132437	새 신발	CHAT-SHIRE	아이유(IU)	3.096914849867032	-476659290
815132437	새벽	Noise on Fire(CD2)	Galaxy Express	1.1506210090750797	938035716
815132437	새벽에 개 짖는 소리가 난다	The Boxer	T.A-COPY	3.0087318015693048	-1121437208
815132437	샛노랑과 새빨강 사이	가을방학	가을방학	3.6823086084246976	1741784255
815132437	샤이닝	ashes to ashes	자우림	2.192515282079432	360831432
815132437	서울	서울병	쏜애플(Thornapple)	1.6820173117315318	-24794983
815132437	서울사람들	서울사람들 [Digital Single]	버스커 버스커	2.97964444940089	-567241678
815132437	서울살이	산전수전 공중전	장미여관	3.361946472215768	507512132
815132437	석류의 맛	서울병	쏜애플(Thornapple)	2.0769039736759423	-1694009635
815132437	선물	Divided By Zero	3호선 버터플라이	3.730055573997631	273784576
815132437	설레임	사랑가	전범선과 양반들	3.2735234328061216	330289051
815132437	세계로 가는 기차	1집 행진	들국화	3.403493929752923	423692807
815132437	세계정복	Colorful Express	페퍼톤스	3.4747118027251997	1611869078
815132437	소금기둥	선명	가을방학	1.408725723697872	747401302
815132437	소나기 (주르르루)	버스커 버스커 1집 마무리	버스커 버스커	3.151392305004905	1702135401
815132437	소문	Frame	국카스텐	2.0283364596757325	-26236511
815132437	속아도 꿈결	가을방학	가을방학	3.0716723628181235	1441716399
815132437	송곳니	최고의 연애	전기뱀장어	4.6304695477470545	1912205650
